,pct_shot_first_time,pct_shot_follows_dribble,pct_shot_open_goal,pct_shot_dominant_foot,pct_shot_header,pct_shot_goal_scored,pct_shot_taken_saved,shots_per_minute,goals_over_expected,pct_shot_from_q1_dist,pct_shot_from_q2_dist,pct_shot_from_q3_dist,pct_shot_from_q4_dist,pct_shots_taken_in_arc,pct_of_goals_from_arc,pct_shots_taken_in_box,pct_of_goals_from_box,avg_progress_to_goal_shooting_on_per_carry,avg_distance_traveled_per_carry,pct_carrying_team_possession,pct_miscontrol,pct_dispossessed,carries,pct_duel_won,duels_per_minute,foul_committed_per_minute,yellow_cards_per_minute,red_cards_per_minute,defensive_pressures_applied_per_minute,defensive_blocks_per_minute,defensive_interceptions_per_minute,MINUTES_ON_PITCH,pass_attempt,pass_success_pct,pass_attempts_per_minute,percent_cross_success,percent_through_ball_success,percent_pass_through_ball,percent_pass_cross,percent_q1_pass_dist,percent_q2_pass_dist,percent_q3_pass_dist,percent_q4_pass_dist,pass_shot_assist_per_minute,cluster
2386,0.125,0.0,0.0,0.1875,0.75,0.0625,0.0,0.016896946228988824,-0.20316501706838608,0.5,0.3125,0.0625,0.125,0.0625,0.0,0.8125,1.0,1.4274643760206822,6.2847380236963595,0.03641426349612518,0.010914051841746248,0.01227830832196453,733.0,0.5714285714285714,0.011850347045877771,0.002116133401049602,0.0025393600812595226,0.0,0.08591501608261384,0.01989165396986626,0.004655493482309124,2362.7999999999997,992.0,0.1532258064516129,0.4198408667682411,0.0,0.0,0.0010080645161290322,0.0010080645161290322,0.14516129032258066,0.20766129032258066,0.29939516129032256,0.3477822580645161,0.0012696800406297615,3
2388,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.031222896790980052,-0.19068599864840508,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,3.3415996754049413,7.701310343235718,0.02388860167750704,0.1896551724137931,0.06896551724137931,58.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.3612565445026178,0.0,0.0,191.0,61.0,0.18032786885245902,0.3193717277486911,0.0,0.0,0.0,0.01639344262295082,0.14754098360655737,0.18032786885245902,0.09836065573770492,0.5737704918032787,0.005235602094240838,1
2390,0.5,0.0,0.0,0.3,0.4,0.2,0.0,0.01698850444532533,0.9497746517881751,0.8,0.1,0.0,0.1,0.1,0.0,0.9,1.0,3.2471836054591767,5.603226570696756,0.048113772503968096,0.0,0.0070921985815602835,423.0,0.7142857142857143,0.013652764684848684,0.0,0.0,0.0,0.06728862594675424,0.019503949549783836,0.003900789909956767,1025.4333333333334,512.0,0.10546875,0.49930110847446607,0.0,1.0,0.001953125,0.0,0.11328125,0.2109375,0.2421875,0.43359375,0.001950394954978383,3
2391,0.6666666666666666,0.0,0.0,0.7619047619047619,0.0,0.09523809523809523,0.0,0.019919688873430926,0.3907998204231262,0.09523809523809523,0.5714285714285714,0.23809523809523808,0.09523809523809523,0.23809523809523808,0.0,0.7619047619047619,1.0,2.2987728881830796,5.62292219585096,0.055228511896714134,0.019844082211197732,0.01700921332388377,1411.0,0.6944444444444444,0.017856847605032984,0.0,0.0,0.0,0.12946214513648915,0.013888659248358989,0.003968188356673997,2016.0333333333335,1840.0,0.15,0.9126833220350191,0.24074074074074073,0.2,0.002717391304347826,0.029347826086956522,0.27010869565217394,0.24347826086956523,0.1983695652173913,0.28804347826086957,0.009424447347100741,0
2394,0.16666666666666666,0.0,0.0,0.20833333333333334,0.6666666666666666,0.125,0.0,0.019215115891167717,1.0754070421680808,0.625,0.25,0.041666666666666664,0.08333333333333333,0.125,0.0,0.8333333333333334,1.0,2.7077344834615666,6.099191705974141,0.02921710210757661,0.0077279752704791345,0.0030911901081916537,647.0,0.6170212765957447,0.020489867687769295,0.0004359546316546658,0.002179773158273329,0.0,0.1007055199122278,0.0165662760028773,0.004795500948201324,2293.8166666666666,924.0,0.06493506493506493,0.4028220796489112,1.0,0.0,0.0,0.0021645021645021645,0.18398268398268397,0.24675324675324675,0.30194805194805197,0.26731601731601734,0.002615727789927995,3
2396,0.18571428571428572,0.014285714285714285,0.0,0.8857142857142857,0.08571428571428572,0.12857142857142856,0.0,0.028819234780699345,1.6875093318521976,0.12857142857142856,0.22857142857142856,0.4,0.24285714285714285,0.5285714285714286,0.5555555555555556,0.4,0.4444444444444444,3.3643000120739766,8.265640254330448,0.059669750426884216,0.09859154929577464,0.09196354598177299,1207.0,0.7346938775510204,0.015732020547945202,0.0019263698630136985,0.001605308219178082,0.0,0.20644263698630136,0.012200342465753423,0.0019263698630136985,3114.666666666667,975.0,0.19384615384615383,0.313035102739726,0.20754716981132076,0.6,0.005128205128205128,0.05435897435897436,0.2287179487179487,0.27076923076923076,0.24102564102564103,0.2594871794871795,0.0061001712328767116,0
2397,0.4,0.0,0.0,0.7,0.1,0.2,0.0,0.03513086246267346,0.6834011562168598,0.4,0.2,0.1,0.3,0.4,0.0,0.6,1.0,3.4058039388211028,7.1586163180666915,0.05245635286824397,0.05806451612903226,0.05161290322580645,465.0,0.375,0.02108006031239478,0.0,0.0017566716926995653,0.0,0.2116789389702976,0.03952511308574022,0.007905022617148044,1138.5166666666667,533.0,0.2570356472795497,0.4681530061044341,0.21428571428571427,1.0,0.001876172607879925,0.0525328330206379,0.2926829268292683,0.18574108818011256,0.18761726078799248,0.3339587242026266,0.007905022617148044,0
2398,0.2,0.0,0.0,0.3,0.4,0.0,0.0,0.013087006783431849,-1.0330779748037457,0.8,0.0,0.1,0.1,0.1,0.0,0.8,0.0,2.1251914060395727,5.69032491616917,0.054431815041555295,0.005851755526657998,0.0039011703511053317,1538.0,0.46551724137931033,0.01652296121852091,0.0005697572833972727,0.0011395145667945454,0.0,0.07577771869183728,0.022220534052493638,0.0028487864169863637,3510.2666666666664,2009.0,0.09009457441513191,0.5723211911725605,0.25,0.0,0.0004977600796416127,0.001991040318566451,0.1329019412643106,0.23693379790940766,0.3320059731209557,0.29815828770532604,0.0019941504918904547,1
2399,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.010214504596527068,-0.04311747848987579,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.786078976769156,5.515810065145464,0.035476582207860034,0.0273972602739726,0.0684931506849315,73.0,0.0,0.020958868221116058,0.0,0.0,0.0,0.19386953104532353,0.010479434110558029,0.010479434110558029,190.85000000000002,74.0,0.02702702702702703,0.38773906209064707,0.0,0.5,0.02702702702702703,0.0,0.14864864864864866,0.2702702702702703,0.35135135135135137,0.22972972972972974,0.0052397170552790145,1
2400,0.09090909090909091,0.09090909090909091,0.0,0.45454545454545453,0.5454545454545454,0.2727272727272727,0.0,0.012783017954329763,2.078749586828053,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.6363636363636364,0.6666666666666666,2.818588202703017,7.006276651060926,0.046235472415376885,0.005479452054794521,0.005479452054794521,730.0,0.5555555555555556,0.004716239584970917,0.0005240266205523242,0.003144159723313945,0.0,0.07441178011843003,0.023581197924854587,0.0057642928260755654,1908.3000000000002,980.0,0.1377551020408163,0.5135460881412776,0.375,0.0,0.0010204081632653062,0.00816326530612245,0.1989795918367347,0.22653061224489796,0.2530612244897959,0.32142857142857145,0.003144159723313944,3
2402,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.016175413371675055,-0.05375723820179701,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.1254157802926392,6.863110540529712,0.10272349378983359,0.050724637681159424,0.028985507246376812,138.0,0.875,0.043134435657800146,0.005391804457225018,0.005391804457225018,0.0,0.3289000718907261,0.016175413371675055,0.0,185.46666666666667,144.0,0.20833333333333334,0.7764198418404026,0.0,0.0,0.0,0.04861111111111111,0.13194444444444445,0.1388888888888889,0.14583333333333334,0.5833333333333334,0.010783608914450037,2
2404,0.25,0.0,0.0,0.85,0.0,0.0,0.0,0.051457975986277875,-1.5288242558017373,0.1,0.15,0.35,0.4,0.7,0.0,0.3,0.0,3.5146297733068597,7.520974891045434,0.05642013132450277,0.0670926517571885,0.03514376996805112,313.0,0.6,0.017246830894823074,0.0,0.0,0.0,0.1672942596797838,0.017246830894823074,0.0017246830894823075,579.8166666666666,356.0,0.35674157303370785,0.6139871798557016,0.23333333333333334,0.0,0.0,0.08426966292134831,0.14887640449438203,0.07303370786516854,0.12640449438202248,0.651685393258427,0.018971513984305386,2
2408,0.18181818181818182,0.0,0.0,0.09090909090909091,0.8181818181818182,0.0,0.0,0.013017237978777957,-0.9395833406597376,0.7272727272727273,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.0,0.9090909090909091,0.0,0.9429868046842362,5.801544074292333,0.020989868830560438,0.0,0.003289473684210526,304.0,0.5161290322580645,0.016501942970704616,0.0,0.003193924445942829,0.0,0.06813705484678034,0.013840339265752259,0.009581773337828487,1878.566666666667,460.0,0.22608695652173913,0.24486754085561682,0.0,0.0,0.0,0.0,0.17391304347826086,0.15,0.24782608695652175,0.4282608695652174,0.0005323207409904713,1
2409,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.015591165006496318,-0.4058576077222824,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0713767243820078,5.785618741667997,0.03404508388361426,0.03571428571428571,0.04285714285714286,140.0,0.5833333333333334,0.04120643278200652,0.0,0.0034338693985005433,0.0,0.1940136210152807,0.03090482458650489,0.012018542894751901,582.4333333333334,172.0,0.23255813953488372,0.29531276827104674,0.0,0.0,0.0,0.0,0.23255813953488372,0.18023255813953487,0.23837209302325582,0.3488372093023256,0.005150804097750815,1
2410,0.25,0.0,0.0,0.6785714285714286,0.21428571428571427,0.07142857142857142,0.0,0.02189295906798546,-0.7720244955271482,0.32142857142857145,0.5,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.0,0.7857142857142857,1.0,3.0329786711880353,6.508550255272743,0.038129983998051405,0.1298342541436464,0.055248618784530384,362.0,0.7547169811320755,0.03592692598827291,0.0006778665280806211,0.0006778665280806211,0.0,0.1518421022900591,0.014913063617773663,0.004067199168483726,1475.2166666666667,279.0,0.35125448028673834,0.18912476133449324,0.3333333333333333,0.0,0.0,0.06451612903225806,0.25448028673835127,0.2616487455197133,0.24372759856630824,0.24014336917562723,0.008812264865048072,3
2411,0.16666666666666666,0.0,0.0,0.75,0.0,0.0,0.0,0.017470639619528293,-0.3903350569307804,0.0,0.08333333333333333,0.6666666666666666,0.25,0.5833333333333334,0.0,0.4166666666666667,0.0,1.4504867392266845,4.719527062387829,0.03343035335703965,0.021032504780114723,0.04397705544933078,523.0,0.59375,0.025113139927276533,0.0,0.0015695712454547833,0.0,0.10751563031365265,0.011771784340910875,0.0023543568681821747,1274.2333333333333,766.0,0.21148825065274152,0.601145787009182,0.15789473684210525,0.0,0.0013054830287206266,0.024804177545691905,0.2506527415143603,0.28067885117493474,0.2859007832898172,0.18276762402088773,0.0031391424909095666,2
2412,0.23529411764705882,0.029411764705882353,0.0,0.9411764705882353,0.0,0.23529411764705882,0.0,0.016271316221864184,0.9022625056095421,0.058823529411764705,0.38235294117647056,0.11764705882352941,0.4411764705882353,0.4117647058823529,0.0,0.5588235294117647,1.0,2.9277257330795754,5.899943735556571,0.041802675841781226,0.020158387329013677,0.01583873290136789,1389.0,0.5892857142857143,0.03261597600396052,0.0014560703573196659,0.0023297125717114653,0.0,0.1598765252336993,0.02009377093101139,0.004950639214886864,3433.9000000000005,1814.0,0.1659316427783903,0.5282623256355746,0.35384615384615387,0.25,0.002205071664829107,0.03583241455347299,0.24255788313120177,0.24035281146637266,0.26460859977949286,0.25248070562293273,0.006697923643670461,0
2415,0.4444444444444444,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.09528851244044467,-1.4060509512200952,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.5555555555555556,0.0,3.475759149292116,7.314284206274578,0.04679370663885152,0.11290322580645161,0.016129032258064516,62.0,0.75,0.04235044997353097,0.0,0.0,0.0,0.6458443620963472,0.021175224986765485,0.0,94.45,71.0,0.323943661971831,0.7517204870301747,0.0,0.0,0.0,0.11267605633802817,0.04225352112676056,0.014084507042253521,0.07042253521126761,0.8732394366197183,0.010587612493382742,1
2416,0.25,0.0,0.0,0.75,0.05,0.1,0.0,0.048090409970745,0.5269959457218647,0.15,0.4,0.3,0.15,0.4,1.0,0.6,0.0,2.34299154394227,5.2255714263656445,0.03979842197794759,0.036734693877551024,0.05714285714285714,245.0,0.3333333333333333,0.0144271229912235,0.0,0.0,0.0,0.13705766841662326,0.009618081994149,0.00240452049853725,415.8833333333333,256.0,0.234375,0.615557247625536,0.3076923076923077,0.0,0.0,0.05078125,0.1640625,0.21875,0.1796875,0.4375,0.04087684847513325,1
2417,0.32727272727272727,0.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.3090909090909091,0.0,0.04498916170195361,6.271477732807398,0.6181818181818182,0.21818181818181817,0.14545454545454545,0.01818181818181818,0.16363636363636364,0.0,0.8181818181818182,1.0,1.372818182352158,4.384108329867733,0.015530475682769444,0.0851063829787234,0.06990881458966565,329.0,0.5,0.0028310232969625477,0.0,0.0007077558242406369,0.0,0.10333235033913299,0.005662046593925095,0.0014155116484812738,1412.9166666666665,386.0,0.2772020725388601,0.2731937481568859,0.08333333333333333,0.6666666666666666,0.015544041450777202,0.031088082901554404,0.27979274611398963,0.25647668393782386,0.18911917098445596,0.27461139896373055,0.002831023296962548,3
2420,0.35714285714285715,0.006493506493506494,0.025974025974025976,0.487012987012987,0.17532467532467533,0.13636363636363635,0.012987012987012988,0.04506152068001931,-2.8431994738057256,0.33766233766233766,0.3181818181818182,0.23376623376623376,0.11038961038961038,0.2857142857142857,0.0,0.7077922077922078,1.0,1.6847071809849712,5.167531766603887,0.019743641236984032,0.13014460511679643,0.11790878754171301,899.0,0.4,0.004389109157144738,0.0026334654942868426,0.0008778218314289476,0.0,0.13196588199148512,0.006437360097145616,0.000585214554285965,3417.55,779.0,0.2246469833119384,0.2279410688943834,0.25,0.25,0.005134788189987163,0.01540436456996149,0.34017971758664955,0.2490372272143774,0.220795892169448,0.18998716302952504,0.005852145542859651,3
2421,0.25,0.0,0.0,0.5,0.5,0.25,0.0,0.010675206832132371,0.8074990292079747,0.25,0.25,0.0,0.5,0.25,0.0,0.5,1.0,1.3103594582444782,4.9738202419239945,0.016448070872919298,0.005952380952380952,0.005952380952380952,168.0,0.45454545454545453,0.009747740296567614,0.0,0.0,0.0,0.057600283570626805,0.024812429845808472,0.0035446328351154957,1128.4666666666667,230.0,0.16521739130434782,0.203816388019141,0.0,0.0,0.0,0.0,0.14782608695652175,0.2,0.34782608695652173,0.30434782608695654,0.0,3
2422,0.0,0.0,0.25,0.25,0.75,0.25,0.0,0.040581670612106865,0.6099398471415043,0.5,0.25,0.0,0.25,0.25,0.0,0.75,1.0,3.123958580450663,5.615160672534688,0.05994159396707647,0.0783132530120482,0.06626506024096386,166.0,0.6666666666666666,0.04034517538944301,0.0,0.006724195898240502,0.0,0.23534685643841757,0.020172587694721505,0.0,297.43333333333334,123.0,0.36585365853658536,0.41353804774179087,0.0,0.0,0.0,0.024390243902439025,0.12195121951219512,0.10569105691056911,0.12195121951219512,0.6504065040650406,0.006724195898240502,3
2423,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.013306129690410716,-0.4625983200967312,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.695311278952521,4.446146082247553,0.03774086681318822,0.013888888888888888,0.018518518518518517,864.0,0.5,0.025188070929607738,0.0010075228371843096,0.0010075228371843096,0.0,0.1047823750671682,0.02619559376679205,0.005037614185921547,1985.0666666666668,1253.0,0.11572226656025539,0.6312130574959699,0.39285714285714285,0.0,0.0023942537909018356,0.0223463687150838,0.3192338387869114,0.2897047086991221,0.22186751795690343,0.16919393455706305,0.0060451370231058565,1
2424,0.16666666666666666,0.0,0.0,0.5555555555555556,0.05555555555555555,0.16666666666666666,0.0,0.03147403392201433,0.8096419712528586,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.05555555555555555,0.3333333333333333,0.0,0.6111111111111112,0.6666666666666666,3.027327074398728,6.98861189023214,0.04962163728288639,0.07627118644067797,0.062146892655367235,354.0,0.8571428571428571,0.00812127774769897,0.0,0.0,0.0,0.13574135664011136,0.015082372960012374,0.005800912676927836,861.9333333333333,332.0,0.16566265060240964,0.3851806017480084,0.3,0.0,0.006024096385542169,0.030120481927710843,0.2891566265060241,0.2680722891566265,0.20481927710843373,0.23795180722891565,0.008121277747698972,0
2425,0.34285714285714286,0.0,0.02857142857142857,0.6,0.3142857142857143,0.17142857142857143,0.02857142857142857,0.01588971027761594,1.175611874088645,0.34285714285714286,0.2,0.11428571428571428,0.34285714285714286,0.4,0.0,0.5142857142857142,0.8333333333333334,2.1043576655722362,4.768997015521997,0.0485379695770366,0.00303951367781155,0.0021710811984368217,2303.0,0.5769230769230769,0.011852527209527605,0.00022793321556783858,0.0011396660778391929,0.0,0.061541968203316415,0.013220126502934637,0.004102797880221094,4387.25,2949.0,0.10308579179382842,0.6721750527095561,0.0,0.3055555555555556,0.012207527975584944,0.001017293997965412,0.12139708375720583,0.20244150559511698,0.28619871142760256,0.3899626992200746,0.003646931449085418,0
2426,0.125,0.0,0.0,0.375,0.4166666666666667,0.0,0.0,0.015413268255089587,-1.910621391609311,0.375,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.375,0.0,0.5833333333333334,0.0,2.748879291475125,5.603086866537499,0.04274318498587046,0.0255863539445629,0.031982942430703626,1407.0,0.6028368794326241,0.03643756083694406,0.0005168448345665824,0.0018089569209830385,0.0,0.1413570622539603,0.018089569209830385,0.004393181093815951,3869.6333333333337,1863.0,0.2222222222222222,0.48144096339877157,0.2702702702702703,0.0,0.0010735373054213634,0.019860440150295224,0.28878153515834676,0.2533548040794418,0.2200751476113795,0.237788513150832,0.0028426465901162036,1
2427,0.37254901960784315,0.0,0.0,0.6470588235294118,0.21568627450980393,0.09803921568627451,0.0196078431372549,0.025066352108522563,-0.8316568741574883,0.29411764705882354,0.39215686274509803,0.11764705882352941,0.19607843137254902,0.2549019607843137,0.4,0.6862745098039216,0.4,1.8654937220216896,5.267322112281057,0.025910200120083396,0.06596701649175413,0.044977511244377814,1334.0,0.5825242718446602,0.022585242846179146,0.0008770968095603552,0.0015349194167306216,0.0,0.11972371450498849,0.013156452143405328,0.004604758250191865,4560.499999999999,1837.0,0.2901469787697333,0.40280670979059324,0.2236842105263158,0.4,0.0027218290691344584,0.04137180185084377,0.2406096897114861,0.25966249319542734,0.27708219923788785,0.22264561785519868,0.006358951869312577,1
2428,0.2,0.0,0.0,0.5,0.5,0.0,0.0,0.02066044557694294,-1.6329028541222215,0.55,0.05,0.2,0.2,0.4,0.0,0.6,0.0,2.520846120727769,5.06217624390214,0.03959049423804762,0.009393680614859094,0.004269854824935952,1171.0,0.5625,0.016434697755636586,0.0010271686097272866,0.001369558146303049,0.0,0.06813551777857668,0.017119476828788113,0.005135843048636434,2920.65,1580.0,0.16962025316455695,0.5409754677897043,0.3333333333333333,0.3333333333333333,0.00569620253164557,0.01139240506329114,0.15949367088607594,0.19240506329113924,0.2936708860759494,0.35443037974683544,0.004451063975484909,1
2429,0.1553398058252427,0.0,0.0,0.9223300970873787,0.009708737864077669,0.14563106796116504,0.019417475728155338,0.048439435030019906,3.6226261630654335,0.06796116504854369,0.4368932038834951,0.3592233009708738,0.13592233009708737,0.3592233009708738,0.3333333333333333,0.6407766990291263,0.6666666666666666,5.235986812406981,8.630977492218342,0.057806174150361246,0.13456090651558072,0.12181303116147309,706.0,0.6363636363636364,0.01034628709379066,0.0004702857769904845,0.000940571553980969,0.0,0.13591258955025004,0.0032920004389333916,0.001881143107961938,2126.366666666667,382.0,0.40575916230366493,0.17964916681036508,0.1346153846153846,0.25,0.010471204188481676,0.13612565445026178,0.20157068062827224,0.18324607329842932,0.22774869109947643,0.387434554973822,0.004702857769904845,0
2431,0.21428571428571427,0.0,0.0,0.6666666666666666,0.047619047619047616,0.21428571428571427,0.023809523809523808,0.04260571119414341,2.3913861964829266,0.2619047619047619,0.23809523809523808,0.35714285714285715,0.14285714285714285,0.35714285714285715,0.0,0.6428571428571429,1.0,2.9944002248196266,6.875377842462506,0.05466030947185084,0.0465587044534413,0.05263157894736842,494.0,0.8823529411764706,0.017245168816677092,0.002028843390197305,0.0010144216950986524,0.0,0.15926420613048842,0.015216325426479787,0.0,985.7833333333332,569.0,0.36203866432337434,0.5772059445111334,0.3541666666666667,0.6,0.008787346221441126,0.0843585237258348,0.15817223198594024,0.20035149384885764,0.17926186291739896,0.46221441124780316,0.0365191810235515,0
